,t_good_pred,t_brier,t_entropy,t_confidence
0,False,7.683542728424072,1.2418690919876099,0.2310546338558197
1,False,7.386190891265869,1.496850609779358,0.06406918913125992
2,False,7.487736701965332,1.810950756072998,0.010931875556707382
3,False,7.9898552894592285,0.3320172429084778,1.7847349226940423e-05
4,False,7.3450026512146,1.718620777130127,0.059787776321172714
5,False,7.90994119644165,1.3858985900878906,0.010064195841550827
6,False,7.921989440917969,0.4696546792984009,0.00012858881382271647
7,False,7.6454644203186035,0.8540889024734497,0.010454121045768261
8,False,7.925237655639648,0.593292772769928,0.00863438006490469
9,False,7.632720470428467,1.341792106628418,0.03373970836400986
10,False,7.271685600280762,1.4521130323410034,0.2175404131412506
11,False,7.557219982147217,1.1426836252212524,0.18093106150627136
12,False,7.32180643081665,1.5196466445922852,0.24224497377872467
13,False,7.548360824584961,1.8292508125305176,0.10441326349973679
14,False,8.001810073852539,0.3146761953830719,0.0009036283008754253
15,False,7.947569370269775,0.4182203412055969,0.010224658064544201
16,False,8.031336784362793,1.1034560203552246,0.03373272344470024
17,False,7.864810466766357,0.7392417192459106,0.003216645447537303
18,True,8.232486724853516,1.042540431022644,0.5061258673667908
19,False,7.380190372467041,1.376676082611084,0.12343393266201019
20,True,7.363620281219482,1.302394151687622,0.5319691300392151
21,False,7.484288692474365,0.8391901254653931,0.3928232789039612
22,False,8.882535934448242,1.0324457883834839,0.09866585582494736
23,False,7.384435653686523,1.8513867855072021,0.04754119738936424
24,False,8.001005172729492,1.6623363494873047,0.07339682430028915
25,False,7.998055934906006,0.10846055299043655,3.7258394058881095e-06
26,False,8.000908851623535,0.516855001449585,8.386797162529547e-06
27,False,8.073845863342285,0.8129680752754211,0.007166196592152119
28,False,7.555015563964844,1.7684266567230225,0.005677688401192427
29,False,7.435482501983643,1.9588323831558228,0.04689473286271095
30,False,7.863539218902588,0.7304733395576477,0.023879073560237885
31,False,7.632465362548828,1.6376607418060303,0.000398727017454803
32,False,8.437776565551758,0.9785025119781494,0.0011427064891904593
33,False,8.203736305236816,1.7457244396209717,0.15403546392917633
34,True,8.938199996948242,0.16704687476158142,0.9683234095573425
35,False,8.606879234313965,0.8553615212440491,0.0030096035916358232
36,False,8.367749214172363,1.2854573726654053,0.09592880308628082
37,False,8.358315467834473,1.2469151020050049,0.24584658443927765
38,False,8.753361701965332,0.6099454164505005,0.009667432866990566
39,False,8.716971397399902,0.5566614866256714,0.00010662826389307156
40,False,8.183174133300781,1.8643722534179688,0.005424969829618931
41,False,8.309738159179688,1.4040727615356445,0.04672502726316452
42,False,8.18730354309082,1.837344765663147,0.016188347712159157
43,False,8.21749496459961,1.6794911623001099,0.001285359263420105
44,False,8.237525939941406,1.600061297416687,0.20947419106960297
45,False,8.288334846496582,1.4895967245101929,0.019778218120336533
46,False,8.466781616210938,0.9972079992294312,0.29913803935050964
47,False,8.494267463684082,0.9372622966766357,0.08045049011707306
48,True,8.624153137207031,0.7089163661003113,0.7648672461509705
49,False,8.349879264831543,1.269748330116272,0.0027157573495060205
50,False,8.318015098571777,1.455027461051941,0.010675742290914059
51,False,8.204084396362305,1.8051010370254517,0.17097552120685577
52,False,8.231832504272461,1.7025816440582275,0.01069240365177393
53,False,8.249074935913086,1.5953662395477295,0.019129836931824684
54,False,8.325159072875977,1.2133796215057373,0.00017281516920775175
55,False,8.232352256774902,1.6550558805465698,0.03346467763185501
