,t_good_pred,t_brier,t_entropy,t_confidence
0,True,8.968721389770508,0.0915089026093483,0.9841510057449341
1,True,8.943624496459961,0.16808894276618958,0.9712688326835632
2,True,8.95220947265625,0.13478966057300568,0.9756191968917847
3,True,8.605120658874512,0.6781450510025024,0.7402324080467224
4,True,8.976102828979492,0.08494333922863007,0.9879615902900696
5,True,8.956329345703125,0.13746938109397888,0.9778427481651306
6,False,8.390384674072266,1.070251703262329,0.33772459626197815
7,True,8.236213684082031,1.6602201461791992,0.32920679450035095
8,True,8.357170104980469,1.3314958810806274,0.5411431789398193
9,True,8.412703514099121,1.08601713180542,0.5694665908813477
10,True,8.949294090270996,0.13174156844615936,0.9740341305732727
11,True,8.348274230957031,1.3878389596939087,0.5465585589408875
12,False,8.498664855957031,0.9806566834449768,0.21341317892074585
13,True,8.967904090881348,0.09751640260219574,0.9837470650672913
14,True,8.572454452514648,1.0194470882415771,0.7479870915412903
15,True,8.891557693481445,0.3015483617782593,0.9437421560287476
16,True,8.386988639831543,1.247755527496338,0.5494787096977234
17,True,8.466546058654785,1.0357372760772705,0.6432870030403137
18,True,8.880955696105957,0.30755990743637085,0.9377632141113281
19,False,8.642888069152832,0.6501065492630005,0.19130821526050568
20,True,8.702737808227539,0.6752074956893921,0.8329684734344482
21,True,8.659716606140137,0.6851810216903687,0.8007261157035828
22,True,8.624740600585938,0.6191540956497192,0.7562476992607117
23,True,8.36555004119873,1.19301438331604,0.5270074605941772
24,True,8.605254173278809,0.7371021509170532,0.752171516418457
25,True,8.82113265991211,0.4907424747943878,0.9052513241767883
26,True,8.898399353027344,0.22810420393943787,0.9465988874435425
27,True,8.910826683044434,0.2497396618127823,0.9540809392929077
28,True,8.969313621520996,0.09328625351190567,0.9844799637794495
29,True,8.494328498840332,1.0897533893585205,0.6736204624176025
30,True,8.771252632141113,0.5402692556381226,0.8752005100250244
31,True,8.584261894226074,0.6768403053283691,0.7149896621704102
32,True,6.969862461090088,0.12042582035064697,0.9797555208206177
33,True,6.787099838256836,1.3739421367645264,0.45555055141448975
34,True,6.942069053649902,0.3272807002067566,0.9304441213607788
