,t_good_pred,t_brier,t_entropy,t_confidence
0,0,1.2692276239395142,1.4364700317382812,0.02776513248682022
1,1,0.27363038063049316,0.9744493365287781,0.5916128158569336
2,0,1.5386903285980225,0.9585307836532593,0.00038886533002369106
3,0,0.6456758379936218,1.3473759889602661,0.35135409235954285
4,0,1.3422962427139282,1.1859922409057617,0.029966197907924652
5,0,1.0851083993911743,1.3251712322235107,0.12203016132116318
6,1,0.3646065294742584,1.62490975856781,0.45196130871772766
7,0,1.2567535638809204,1.1704456806182861,0.08051717281341553
8,0,1.3011853694915771,1.1170578002929688,0.07950517535209656
9,0,1.8718397617340088,0.31446412205696106,3.0324567887873854e-06
10,0,1.4616491794586182,1.1414172649383545,4.402126796776429e-05
11,1,0.004623244516551495,0.31938835978507996,0.9398346543312073
12,1,0.014114947989583015,0.3266015946865082,0.9129641652107239
13,0,1.5612945556640625,0.8240875005722046,0.02856377325952053
14,0,1.9470016956329346,0.1537843495607376,4.1108222603725153e-07
15,0,0.5386689901351929,1.1128233671188354,0.4303256571292877
16,0,1.2800902128219604,1.035643219947815,0.06869921088218689
17,0,1.312764286994934,1.3037331104278564,0.007463484536856413
18,0,1.0847930908203125,1.7170538902282715,0.07414717227220535
19,1,0.11664435267448425,1.0917731523513794,0.6929270625114441
20,1,0.5623403191566467,1.6573576927185059,0.33286768198013306
21,1,0.14411917328834534,1.2691620588302612,0.653439998626709
22,0,1.7638713121414185,0.3047458231449127,0.0528467632830143
23,0,1.9280675649642944,0.20592588186264038,1.4953951676943689e-06
24,0,1.2877036333084106,1.2357382774353027,0.03405257314443588
25,0,0.8030388355255127,1.1406853199005127,0.30366581678390503
26,0,1.0815086364746094,1.6859288215637207,0.08953595906496048
27,0,1.906480073928833,0.24035120010375977,1.3059489045730288e-09
28,0,1.2556966543197632,1.567209243774414,0.0006015182007104158
29,0,1.7051087617874146,0.6802979111671448,0.004226223099976778
30,0,1.191064476966858,0.9911395311355591,0.14484836161136627
31,0,0.7134476900100708,1.336950659751892,0.2979823350906372
32,1,0.0033384354319423437,0.2744884192943573,0.9493531584739685
33,0,1.0720609426498413,1.519317865371704,0.10699262470006943
34,0,1.6288834810256958,0.4370664358139038,0.0850408673286438
35,1,0.547203540802002,1.4560366868972778,0.37333083152770996
36,1,0.5017578601837158,1.1840242147445679,0.43031173944473267
37,0,0.8501722812652588,1.26167631149292,0.2510982155799866
38,1,0.46113795042037964,1.5277564525604248,0.40723878145217896
39,0,1.3619608879089355,1.1144315004348755,0.03571643307805061
40,0,1.378261685371399,1.2254492044448853,0.025799110531806946
41,0,1.1087759733200073,1.5254544019699097,0.0880078598856926
42,0,1.9042389392852783,0.2422230988740921,0.0005466819857247174
43,1,0.3116687536239624,1.3311564922332764,0.5178292393684387
44,0,1.0724159479141235,1.4804357290267944,0.13003090023994446
45,0,1.2907215356826782,1.3157187700271606,0.003154831938445568
46,0,0.9777893424034119,1.3983063697814941,0.17404703795909882
47,1,0.002007662318646908,0.24880684912204742,0.9587313532829285
48,0,0.6089844107627869,1.2312039136886597,0.35651591420173645
49,0,1.302837610244751,1.3505102396011353,0.0009938281727954745
50,0,1.610554575920105,0.8086596727371216,5.955232040832925e-07
51,0,1.2983417510986328,1.4336827993392944,1.4325400115922093e-05
52,0,1.270158290863037,1.4947160482406616,0.00713879382237792
53,0,1.4802923202514648,0.9756917953491211,0.04142266884446144
54,1,0.13847386837005615,0.888369619846344,0.6917858123779297
55,0,1.8241162300109863,0.4337816834449768,0.005212012212723494
56,0,1.3702324628829956,1.2878191471099854,0.00020915227651130408
57,0,1.5478332042694092,0.8852255344390869,4.682316614434967e-07
58,1,0.611765444278717,1.5372047424316406,0.3219536244869232
59,1,0.0011031478643417358,0.17991679906845093,0.9704678058624268
60,0,1.4999126195907593,1.011955976486206,8.118138066492975e-05
61,0,1.534324049949646,0.7927393913269043,0.05815478786826134
62,0,0.8819178342819214,1.8259782791137695,0.1545315831899643
63,1,0.002321896143257618,0.233314648270607,0.9574159979820251
64,0,1.9481112957000732,0.15337041020393372,4.930629415866861e-07
65,0,0.9177914261817932,1.6138663291931152,0.1599193513393402
66,0,1.6393978595733643,0.6060670018196106,0.04418183118104935
67,0,1.653667688369751,0.6743011474609375,2.657512595760636e-06
